Date,SPX,USO,SLV,EUR/USD,RSI,ROC,Moving Average,MFI,GLD
12/14/2011,1211.819946,36.66,28.07,1.301914,28.06,-7.24,166.08,32.11,152.889999
12/15/2011,1215.75,36.130001,28.219999,1.298802,27.54,-6.77,165.93,29.93,152.330002
12/16/2011,1219.660034,36.27,28.85,1.302966,34.39,-6.84,165.83,31.56,155.229996
12/19/2011,1205.349976,36.200001,27.959999,1.303696,33.96,-7.2,165.74,32.37,154.869995
12/20/2011,1241.300049,37.560001,28.77,1.300779,38.78,-7.73,165.62,31.24,156.979996
12/21/2011,1243.719971,38.110001,28.6,1.308798,39.19,-7.35,165.52,31.32,157.160004
12/22/2011,1254,38.279999,28.360001,1.304002,37.51,-8.11,165.37,27.06,156.039993
12/23/2011,1265.329956,38.490002,28.280001,1.305602,38.2,-6.58,165.25,29.68,156.309998
12/27/2011,1265.430054,39.060001,27.870001,1.305057,35.99,-7.89,165.08,30.58,154.910004
12/28/2011,1249.640015,38.34,26.27,1.307207,30.7,-10.84,164.85,24.6,151.029999
12/29/2011,1263.02002,38.41,27.07,1.292725,29.86,-9.42,164.62,23.86,150.339996
12/30/2011,1257.599976,38.110001,26.940001,1.295605,34.48,-8.66,164.46,24.45,151.990005
01/03/2012,1277.060059,39.689999,28.83,1.294096,43.951,-3.75,164.427,30.87,155.919998
01/04/2012,1277.300049,39.77,28.389999,1.305602,45.651,-1.098,164.371,38.692,156.710007
01/05/2012,1281.060059,39.169998,28.51,1.293142,47.955,3.198,164.306,52.155,157.779999
01/06/2012,1277.810059,39.220001,27.91,1.279607,46.797,3.197,164.139,61.854,157.199997
01/09/2012,1280.699951,39.080002,28.129999,1.268038,45.373,0.818,163.921,53.809,156.5
01/10/2012,1292.079956,39.34,29.049999,1.277596,50.347,2.434,163.702,52.587,158.639999
01/11/2012,1292.47998,38.919998,29.139999,1.275185,52.584,1.714,163.503,52.252,159.669998
01/12/2012,1295.5,38.060001,29.309999,1.272394,54.119,2.049,163.364,59.525,160.380005
1/13/2012,1289.089966,38.16,28.82,1.282051,51.298,2.064,163.202,59.861,159.259995
1/17/2012,1293.670044,38.790001,29.190001,1.266705,54.148,2.681,163.031,61.208,160.5
1/18/2012,1308.040039,38.830002,29.65,1.2746,56.575,4.319,162.828,65.585,161.600006
1/19/2012,1314.5,38.689999,29.74,1.286604,55.482,6.747,162.636,74.742,161.220001
1/20/2012,1315.380005,37.779999,31.219999,1.296496,57.462,7.802,162.377,87.141,162.070007
1/23/2012,1316,38.389999,31.389999,1.288477,59.922,7.349,162.17,87.012,163.160004
1/24/2012,1314.650024,38.099998,31.08,1.302694,56.227,3.906,161.969,80.574,162.009995
1/25/2012,1326.060059,38.349998,32.369999,1.304104,65.112,6.196,161.874,83.007,166.419998
1/26/2012,1318.430054,38.369999,32.43,1.310736,66.523,6.015,161.741,83.949,167.270004
1/27/2012,1316.329956,38.299999,32.959999,1.309278,69.204,7.487,161.656,84.358,168.970001
1/30/2012,1313.01001,38.009998,32.529999,1.320795,66.054,7.367,161.549,84.216,168.029999
1/31/2012,1312.410034,37.82,32.279999,1.313957,68.178,6.726,161.505,84.554,169.309998
02/01/2012,1324.089966,37.380001,32.77,1.307702,68.592,6.194,161.555,84.578,169.559998
02/02/2012,1325.540039,37.130001,33.360001,1.317003,71.009,6.653,161.623,84.912,171.050003
02/03/2012,1344.900024,37.59,32.689999,1.313715,59.686,5.262,161.706,77.632,167.639999
02/06/2012,1344.329956,37.330002,32.68,1.312715,58.334,4.162,161.743,72.742,167.179993
02/07/2012,1347.050049,37.950001,33.259998,1.312164,63.244,5.012,161.841,73.16,169.699997
02/08/2012,1349.959961,38.040001,33.040001,1.324854,59.64,4.516,161.943,67.69,168.5
02/09/2012,1351.949951,38.330002,32.900002,1.324854,58.211,3.671,161.971,68.556,168.020004
02/10/2012,1342.640015,38.02,32.509998,1.327845,55.582,2.439,161.976,63.376,167.139999
2/13/2012,1351.77002,38.689999,32.75,1.323679,56.472,3.395,161.923,67.196,167.509995
2/14/2012,1350.5,38.84,32.540001,1.315789,55.216,0.421,161.873,58.492,167.119995
2/15/2012,1343.22998,39.18,32.450001,1.31337,57.783,0.502,161.839,56.556,168.110001
2/16/2012,1358.040039,39.279999,32.57,1.305807,57.389,-0.574,161.853,49.106,168
2/17/2012,1361.22998,39.75,32.279999,1.31268,55.005,-0.405,161.836,54.127,167.350006
2/21/2012,1362.209961,40.580002,33.380001,1.320481,64.08,1.01,161.868,54.867,171.020004
2/22/2012,1357.660034,40.59,33.439999,1.324328,67.745,1.993,162.008,57.358,172.940002
2/23/2012,1363.459961,41.369999,34.400002,1.325574,67.892,1.152,162.14,57.437,173.020004
2/24/2012,1365.73999,42.009998,34.369999,1.337363,64.754,2.738,162.345,62.596,172.229996
2/27/2012,1367.589966,41.18,34.360001,1.346711,62.661,2.704,162.61,63.104,171.699997
2/28/2012,1372.180054,40.790001,35.830002,1.340662,66.589,2.233,163.022,63.374,173.490005
2/29/2012,1365.680054,40.919998,33.549999,1.3478,42.085,-2.499,163.261,52.138,164.289993
03/01/2012,1374.089966,41.75,34.439999,1.33209,47.347,-0.839,163.489,42.869,166.610001
03/02/2012,1369.630005,40.77,33.759998,1.332268,46.814,-0.479,163.718,43.11,166.339996
03/05/2012,1364.329956,40.970001,33.029999,1.318618,45.407,-1.11,163.891,38.405,165.649994
03/06/2012,1343.359985,40.130001,32.009998,1.322576,39.887,-2.645,164.002,37.034,162.699997
03/07/2012,1352.630005,40.610001,32.41,1.312336,42.27,-2.665,164.154,36.291,163.630005
03/08/2012,1365.910034,40.82,32.849998,1.313991,46.334,-1.619,164.333,41.071,165.279999
03/09/2012,1370.869995,41.09,33.220001,1.327492,48.916,-0.58,164.563,42.874,166.380005
03/12/2012,1371.089966,40.700001,32.630001,1.312508,46.073,-3.497,164.844,37.443,165.070007
3/13/2012,1395.949951,40.830002,32.259998,1.316829,40.688,-6.152,165.083,28.381,162.300003
3/14/2012,1394.280029,40.41,31.27,1.308044,36.198,-7.774,165.234,20.721,159.570007
3/15/2012,1402.599976,40.279999,31.530001,1.302253,40.133,-6.474,165.338,26.086,161.080002
3/16/2012,1404.170044,41.029999,31.59,1.307873,40.707,-6.057,165.429,30.998,161.300003
3/19/2012,1409.75,41.290001,31.98,1.317714,41.503,-6.859,165.506,29.96,161.589996
3/20/2012,1405.52002,40.43,31.15,1.322926,38.687,-2.532,165.564,35.289,160.130005
3/21/2012,1402.890015,40.66,31.209999,1.323767,38.932,-3.841,165.638,41.597,160.210007
3/22/2012,1392.780029,40.139999,30.540001,1.321877,37.639,-4.07,165.657,41.28,159.570007
3/23/2012,1397.109985,40.689999,31.24,1.320481,43.795,-2.487,165.694,47.646,161.529999
3/26/2012,1416.51001,40.77,31.940001,1.336005,51.367,1.045,165.775,55.849,164.399994
3/27/2012,1412.52002,40.709999,31.59,1.332871,48.522,-0.238,165.854,49.976,163.240005
3/28/2012,1405.540039,40.189999,31.15,1.332623,44.558,-2.281,165.874,44.396,161.509995
3/29/2012,1403.280029,39.290001,31.35,1.331381,44.043,-3.065,165.868,37.224,161.279999
04/02/2012,1419.040039,40.029999,32.049999,1.333333,48.817,0.394,165.903,49.058,162.940002
04/03/2012,1413.380005,39.66,31.65,1.322524,41.541,0.201,165.838,52.818,159.889999
04/04/2012,1398.959961,38.84,30.33,1.314406,36.407,-2.403,165.742,43.741,157.210007
04/05/2012,1398.079956,39.259998,30.719999,1.306506,39.701,-1.854,165.58,42.37,158.309998
04/09/2012,1382.199951,38.970001,30.59,1.311131,42.777,-1.374,165.422,41.688,159.369995
04/10/2012,1358.589966,38.509998,30.790001,1.30736,47.486,0.606,165.264,50.227,161.100006
04/11/2012,1368.709961,39.009998,30.65,1.311992,47.413,0.537,165.125,51.29,161.070007
04/12/2012,1387.569946,39.439999,31.42,1.318913,51.746,1.962,164.993,57.824,162.699997
4/16/2012,1369.569946,39.18,30.559999,1.31268,46.055,-2.397,164.607,44.409,160.460007
4/17/2012,1390.780029,39.639999,30.799999,1.313543,45.518,-1.832,164.459,45.503,160.25
4/18/2012,1385.140015,39.049999,30.639999,1.311992,43.096,-1.362,164.302,46.687,159.309998
4/19/2012,1376.920044,38.959999,30.799999,1.314579,43.509,-1.147,164.069,54.127,159.429993
4/23/2012,1366.939941,39.029999,29.969999,1.315201,42.518,-2.375,163.738,42.442,159.070007
4/24/2012,1371.969971,39.169998,29.93,1.319784,43.463,-0.369,163.581,50.175,159.300003
4/25/2012,1390.689941,39.41,29.860001,1.323276,44.823,1.533,163.424,50.442,159.619995
4/26/2012,1399.97998,39.529999,30.18,1.319087,50.473,1.718,163.302,51.228,161.029999
4/30/2012,1397.910034,39.68,30.110001,1.323977,53.691,0.484,163.045,42.788,161.880005
05/01/2012,1405.819946,40.150002,30.059999,1.323977,51.257,0.155,162.924,41.599,161.320007
05/02/2012,1402.310059,39.889999,29.780001,1.314752,48.189,-1.297,162.716,35.145,160.589996
05/03/2012,1391.569946,38.830002,29.290001,1.315616,42.159,-1.169,162.436,34.303,158.970001
05/07/2012,1369.579956,37.049999,29.209999,1.306165,44.469,-0.617,162.165,41.878,159.080002
05/08/2012,1363.719971,36.869999,28.65,1.299545,33.719,-2.078,161.588,39.64,156
05/09/2012,1354.579956,36.52,28.379999,1.293661,30.222,-3.111,161.208,31.552,154.470001
05/10/2012,1357.98999,36.610001,28.25,1.293494,31.717,-2.99,161.017,37.243,154.770004
5/14/2012,1338.349976,35.610001,27.42,1.283203,24.821,-5.003,160.456,31.928,151.330002
5/15/2012,1330.660034,35.279999,26.860001,1.273561,22.341,-6.19,160.138,32.484,149.740005
5/16/2012,1324.800049,35.049999,26.370001,1.273075,21.925,-7.185,159.873,23.944,149.460007
5/17/2012,1304.859985,35.040001,27.24,1.269841,36.981,-5.317,159.657,27.983,152.800003
5/21/2012,1315.98999,35.150002,27.68,1.281066,43.507,-4.135,159.207,30.421,154.649994
5/22/2012,1316.630005,34.48,27.34,1.266464,37.308,-5.299,158.948,29.468,152.080002
5/23/2012,1318.859985,34.09,27.049999,1.256124,36.311,-4.624,158.734,28.65,151.619995
5/24/2012,1320.680054,34.259998,27.440001,1.253604,35.84,-5.054,158.571,27.728,151.410004
5/29/2012,1332.420044,34.23,27.1,1.247816,36.803,-3.192,158.197,32.394,151.020004
5/30/2012,1313.319946,33.02,27.120001,1.237471,40.213,-1.657,158.004,31.909,151.910004
5/31/2012,1310.329956,32.610001,26.959999,1.236247,39.466,-2.035,157.833,32.88,151.619995
06/04/2012,1278.180054,31.76,27.459999,1.250938,56.405,3.958,157.734,50.56,157.320007
06/05/2012,1285.5,31.76,27.719999,1.246261,55.838,4.942,157.646,51.863,157.139999
06/06/2012,1315.130005,32.150002,28.51,1.257387,56.023,5.185,157.503,60.612,157.210007
06/07/2012,1314.98999,31.719999,27.790001,1.257071,47.689,1.113,157.328,50.642,154.5
06/11/2012,1308.930054,30.700001,27.790001,1.247816,50.355,0.459,157.074,48.669,155.360001
06/12/2012,1324.180054,31.42,28.120001,1.250469,53.671,2.88,156.961,55.225,156.460007
6/13/2012,1314.880005,31.1,28.01,1.257387,55.588,3.627,156.844,63.441,157.119995
6/14/2012,1329.099976,31.73,27.82,1.262786,57.4,4.187,156.801,63.881,157.75
6/18/2012,1344.780029,31.32,27.870001,1.259763,57.948,4.576,156.806,66.739,157.929993
6/19/2012,1357.97998,31.68,27.639999,1.26807,54.592,3.456,156.762,70.272,157.160004
6/20/2012,1355.689941,30.49,27.26,1.26807,49.792,2.869,156.66,62.079,155.970001
6/21/2012,1325.51001,29.459999,26.120001,1.255178,37.886,-3.479,156.479,50.613,152.020004
6/25/2012,1313.719971,29.799999,26.709999,1.250469,44.494,-2.151,156.136,49.426,153.759995
6/26/2012,1319.98999,29.809999,26.299999,1.248751,41.312,-2.92,155.979,42.113,152.619995
6/27/2012,1331.849976,30.200001,26.129999,1.247349,42.133,-1.081,155.83,49.922,152.830002
6/28/2012,1329.040039,29.5,25.629999,1.244091,37.362,-2.378,155.665,50.839,151.050003
07/02/2012,1365.51001,31.43,26.73,1.258178,50.91,-0.88,155.49,4467,155.089996
07/03/2012,1374.02002,32.939999,27.49,1.260557,57.16,0.22,155.46,42.33,157.460007
07/05/2012,1367.579956,32.619999,26.879999,1.239157,51.82,-1.31,155.39,34.51,155.679993
07/09/2012,1352.459961,32.169998,26.540001,1.23183,47.58,-2.46,155.13,28.98,154.039993
07/10/2012,1341.469971,31.52,26.059999,1.22564,42.89,-3.19,154.94,28.3,152.149994
07/11/2012,1341.449951,32.330002,26.25,1.224725,45.46,-1.91,154.77,31.26,152.990005
07/12/2012,1334.76001,32.200001,26.35,1.219274,44.44,0.37,154.59,32.25,152.589996
7/16/2012,1353.640015,33.119999,26.49,1.226843,49.44,0.29,154.37,37.88,154.210007
7/17/2012,1363.670044,33.380001,26.469999,1.229559,47.19,0.56,154.25,35.29,153.470001
7/18/2012,1372.780029,33.689999,26.42,1.227747,45.92,0.14,154.13,29.96,153.050003
7/19/2012,1376.51001,34.639999,26.42,1.227687,47.13,1.54,154.07,36.74,153.380005
7/23/2012,1350.52002,33,26.209999,1.212415,45.96,-1.33,154.02,26.43,153.029999
7/24/2012,1338.310059,33.150002,26.219999,1.206185,47.97,-2.5,154.02,27.42,153.520004
7/25/2012,1337.890015,33.209999,26.530001,1.214034,55.75,-0.01,154.11,35.32,155.669998
7/26/2012,1360.02002,33.41,26.709999,1.228049,59.12,1.99,154.25,42.23,156.770004
7/30/2012,1385.300049,33.450001,27.360001,1.225941,60.83,3.47,154.5,46.05,157.429993
7/31/2012,1379.319946,32.68,27.120001,1.229407,56.52,2.29,154.54,54.09,156.490005
08/01/2012,1375.319946,33.169998,26.540001,1.22414,50.94,1.67,154.55,53.37,155.139999
08/02/2012,1365,32.599998,26.309999,1.218027,47.19,-0.01,154.59,46.34,154.130005
08/06/2012,1394.22998,34.419998,27.110001,1.239004,55.05,1.84,154.77,55.83,156.300003
08/07/2012,1401.349976,34.91,27.27,1.238697,54.97,2.11,154.84,61.3,156.279999
08/08/2012,1402.219971,34.869999,27.209999,1.237333,55.71,2.02,154.95,60.51,156.479996
08/09/2012,1402.800049,34.93,27.290001,1.229407,57.62,2.16,155.05,66.38,156.990005
8/13/2012,1404.109985,34.66,26.92,1.232742,52.34,1.61,155.13,66.17,155.990005
8/14/2012,1403.930054,34.919998,26.959999,1.23259,48.46,-0.35,155.09,59.79,155.130005
8/15/2012,1405.530029,35.189999,26.969999,1.228954,50.74,-0.73,155.06,58.82,155.630005
8/16/2012,1415.51001,35.560001,27.370001,1.235788,54.76,-0.62,155.05,58.4,156.559998
8/20/2012,1418.130005,35.830002,27.950001,1.23533,57.72,0.49,155.14,64.88,157.259995
8/21/2012,1413.170044,35.98,28.370001,1.247661,63.58,2.38,155.21,77.92,158.830002
8/22/2012,1413.48999,36.220001,28.92,1.253447,68.67,4.16,155.29,90.15,160.539993
8/23/2012,1402.079956,35.759998,29.6,1.256124,71.99,4.08,155.39,90.83,161.889999
8/27/2012,1410.439941,35.610001,29.74,1.250156,68.4,3.25,155.54,86.04,161.360001
8/28/2012,1409.300049,35.790001,29.93,1.257229,69.2,3.3,155.62,86.25,161.639999
8/29/2012,1410.48999,35.380001,29.75,1.253133,62.8,2.29,155.69,78.81,160.589996
8/30/2012,1399.47998,35.259998,29.440001,1.251095,62.38,2.12,155.78,73.99,160.520004
09/04/2012,1404.939941,35.509998,31.360001,1.253447,73.21,6.03,156.26,84.92,164.479996
09/05/2012,1403.439941,35.57,31.27,1.260239,72.18,5.58,156.47,79.18,164.309998
09/06/2012,1432.119995,35.23,31.67,1.263264,73.54,5.32,156.71,79.86,164.889999
09/10/2012,1429.079956,35.849998,32.290001,1.276161,73.72,6.38,157.35,76.37,167.289993
09/11/2012,1433.560059,36.110001,32.41,1.285182,74.85,5.71,157.61,75.78,167.899994
09/12/2012,1436.560059,36.040001,32.209999,1.290323,74.89,4.6,157.86,68.36,167.919998
9/13/2012,1459.98999,36.509998,33.610001,1.299376,80.33,5.82,158.14,70.8,171.309998
9/17/2012,1461.189941,35.75,32.990002,1.311011,73.59,5.6,158.8,69.74,170.399994
9/18/2012,1459.319946,35.57,33.709999,1.304631,75.82,6.24,159.15,71.07,171.720001
9/19/2012,1461.050049,34.119999,33.57,1.305824,75.86,6.94,159.54,76.09,171.740005
9/20/2012,1460.26001,34.509998,33.580002,1.297353,74.37,6.82,159.91,74.71,171.470001
9/24/2012,1456.890015,34.09,32.93,1.294163,70.12,3.99,160.64,68.54,171.050003
9/25/2012,1441.589966,33.75,32.68,1.290006,68.55,3.93,160.97,73.54,170.770004
9/26/2012,1433.319946,33.34,32.869999,1.288162,63.33,2.98,161.29,66.64,169.809998
9/27/2012,1447.150024,34.150002,33.580002,1.291322,69.85,2.32,161.68,64.99,172.339996
10/01/2012,1444.48999,34.25,33.650002,1.288826,68.54,2.61,162.42,70.51,172.289993
10/02/2012,1445.75,34.02,33.5,1.291656,67.49,2.49,162.8,71.62,172.100006
10/03/2012,1450.98999,32.610001,33.509998,1.292324,68.34,0.64,163.18,67.3,172.410004
10/04/2012,1461.400024,33.939999,33.93,1.301744,71.47,1.05,163.54,65.82,173.610001
10/08/2012,1455.880005,33.220001,32.970001,1.29769,62.56,0.19,164.15,61.79,172.050003
10/09/2012,1441.47998,34.18,32.830002,1.285843,57.11,-0.44,164.42,55.34,170.990005
10/10/2012,1432.560059,33.84,32.950001,1.285843,56.36,-0.37,164.71,55.93,170.839996
10/11/2012,1432.839966,34.290001,32.900002,1.293326,58.25,-0.37,165.03,53.08,171.320007
10/15/2012,1440.130005,34,31.66,1.296849,44.77,-1.42,165.6,44.69,168.350006
10/16/2012,1454.920044,34.130001,31.93,1.310788,49.45,-0.23,165.87,52.42,169.419998
10/17/2012,1460.910034,34.099998,32.119999,1.311648,49.96,-1.62,166.13,50.01,169.539993
10/18/2012,1457.339966,34.07,31.73,1.306916,46.77,-1.8,166.38,42.22,168.789993
10/22/2012,1433.819946,32.900002,31.389999,1.307019,43.03,-2.63,166.76,37.18,167.580002
10/23/2012,1413.109985,31.969999,30.68,1.297353,36.27,-4.05,166.97,30.17,165.429993
10/24/2012,1408.75,31.629999,30.709999,1.296512,34.72,-5.04,167.17,20.79,164.860001
10/25/2012,1412.969971,31.780001,31.120001,1.293828,40.33,-3.82,167.38,27.4,166.020004
10/31/2012,1412.160034,31.780001,31.27,1.29626,44.31,-2.43,167.77,31.77,166.830002
11/01/2012,1427.589966,32.060001,31.219999,1.296512,41.62,-2.79,167.94,32.21,166.070007
11/02/2012,1414.199951,31.35,29.950001,1.294834,32.03,-5.09,168.02,24.94,162.600006
11/05/2012,1417.26001,31.610001,30.17,1.282791,34.96,-4.02,168.07,30.64,163.229996
11/06/2012,1428.390015,32.560001,31.01,1.280246,46.96,-1.22,168.16,42.45,166.300003
11/07/2012,1394.530029,31.209999,30.83,1.280803,47.6,-1.73,168.25,45.53,166.490005
11/08/2012,1377.51001,31.299999,31.379999,1.275998,52.51,-0.91,168.38,47,167.990005
11/09/2012,1379.849976,31.73,31.540001,1.274535,51.91,-0.57,168.51,52.34,167.820007
11/12/2012,1380.030029,31.59,31.370001,1.272394,50.57,0.29,168.64,55.79,167.449997
11/13/2012,1374.530029,31.41,31.4,1.270971,49.28,-0.29,168.78,50.62,167.100006
11/14/2012,1355.48999,31.77,31.639999,1.270971,49.44,1.03,168.83,59.02,167.139999
11/15/2012,1353.329956,31.49,31.530001,1.273237,45.41,0.75,168.87,59.37,166.089996
11/16/2012,1359.880005,31.93,31.209999,1.278445,44.62,-0.08,168.9,53.61,165.880005
11/19/2012,1386.890015,32.669998,32.049999,1.27595,52.92,1.17,168.96,59.07,167.869995
11/20/2012,1387.810059,31.950001,32.110001,1.276944,50.94,0.34,168.94,54.81,167.389999
11/21/2012,1391.030029,32.119999,32.290001,1.281443,51.63,0.9,168.94,59.01,167.559998
11/23/2012,1409.150024,32.32,32.98,1.287515,59.11,4.31,168.98,68.95,169.610001
11/26/2012,1406.290039,32.189999,33.02,1.296596,58.25,3.8,169.01,68.79,169.429993
11/27/2012,1398.939941,31.98,32.93,1.298701,54.85,1.45,168.95,58.94,168.710007
11/28/2012,1409.930054,31.790001,32.619999,1.293828,46.14,0.04,168.85,46.22,166.550003
11/29/2012,1415.949951,32.169998,33.130001,1.295337,48.7,-0.48,168.78,45.47,167.179993
11/30/2012,1416.180054,32.560001,32.360001,1.297353,44.6,-1.05,168.67,37.73,166.050003
12/03/2012,1409.459961,32.599998,32.52,1.29968,44.96,-0.79,168.56,43.7,166.130005
12/05/2012,1409.280029,32.220001,31.82,1.309929,38.28,-1.81,168.26,33.53,164.119995
12/06/2012,1413.939941,31.66,31.93,1.307019,40.21,-0.96,168.13,41.28,164.5
12/07/2012,1418.069946,31.530001,32.029999,1.296344,43.5,-0.43,168.02,48.02,165.160004
12/10/2012,1418.550049,31.389999,32.139999,1.290606,46.58,-1.23,167.94,46.92,165.800003
12/11/2012,1427.839966,31.469999,31.91,1.293828,45.94,-1.04,167.8,47.3,165.649994
12/12/2012,1428.47998,31.780001,32.369999,1.301321,46.57,-1.07,167.68,52.11,165.770004
12/13/2012,1419.449951,31.58,31.530001,1.306677,40.67,-3.09,167.52,45.39,164.369995
12/14/2012,1413.579956,31.809999,31.17,1.307873,39.74,-3.13,167.36,40.73,164.130005
12/17/2012,1430.359985,32.009998,31.200001,1.316586,41.6,-2.53,167.2,47.45,164.440002
12/18/2012,1446.790039,32.18,30.65,1.316482,33.22,-2.68,166.97,43.5,162.080002
12/19/2012,1435.810059,32.669998,30.110001,1.323101,32.06,-3.28,166.76,36.13,161.690002
12/20/2012,1443.689941,32.73,29,1.321528,27,-3.81,166.51,32.29,159.729996
12/21/2012,1430.150024,32.360001,29,1.323767,30.61,-3.49,166.3,35.18,160.330002
12/24/2012,1426.660034,32.240002,28.940001,1.3182,32.36,-2.31,166.09,39.15,160.619995
12/26/2012,1419.829956,33.150002,29.01,1.318044,33.35,-2.04,165.88,44.1,160.779999
12/27/2012,1418.099976,33.189999,29.24,1.322576,35.76,-2.03,165.7,38.64,161.160004
12/28/2012,1402.430054,33.040001,29.1,1.32503,33.62,-2.8,165.55,33.74,160.539993
12/31/2012,1426.189941,33.369999,29.370001,1.322769,42.47,-2.28,165.4,36.76,162.020004
01/02/2013,1462.420044,33.82,29.92,1.319784,48.25,-1.5,165.27,42.06,163.169998
01/03/2013,1459.369995,33.740002,29.18,1.318218,40.71,-2.76,165.12,32.63,161.199997
01/04/2013,1466.469971,33.880001,29.24,1.303271,38.23,-2.39,164.99,30.81,160.440002
01/07/2013,1461.890015,33.919998,29.18,1.306745,35.16,-2.86,164.83,30.14,159.429993
01/08/2013,1457.150024,33.959999,29.379999,1.312508,40.88,-2.36,164.73,29.87,160.559998
01/09/2013,1461.02002,33.880001,29.35,1.308233,40.64,-0.98,164.64,32.87,160.490005
01/10/2013,1472.119995,34.169998,29.780001,1.305483,47.65,0.18,164.56,40.51,161.979996
01/11/2013,1472.050049,34.060001,29.48,1.327316,44.18,0.83,164.46,43.63,161.059998
1/14/2013,1470.680054,34.279999,30.040001,1.336202,46.38,0.75,164.36,41.18,161.539993
1/15/2013,1472.339966,33.990002,30.360001,1.337793,50.8,1.21,164.29,43.79,162.559998
1/16/2013,1472.630005,34.279999,30.450001,1.330849,51.19,1.16,164.29,39.23,162.649994
1/17/2013,1480.939941,34.669998,30.67,1.32908,54.17,1.36,164.29,47.32,163.350006
1/18/2013,1485.97998,34.77,30.809999,1.337256,52.88,1.59,164.23,52.69,163.089996
1/22/2013,1492.560059,35.009998,31.120001,1.33115,55.44,1.02,164.17,51.755,163.669998
1/23/2013,1494.810059,34.610001,31.190001,1.331398,52.98,0.02,164.07,46.12,163.210007
1/24/2013,1494.819946,34.759998,30.65,1.330849,44.68,0.14,163.95,47.03,161.419998
1/25/2013,1502.959961,34.779999,30.209999,1.336934,41.66,0.13,163.81,50.39,160.649994
1/28/2013,1500.180054,34.939999,29.85,1.346602,40.29,0.54,163.67,50.69,160.289993
1/29/2013,1507.839966,35.290001,30.32,1.344628,44.14,0.27,163.55,50.58,160.990005
